1,240,49,89,55.1,9,20,45.0,14,18,77.8,15,23,38,27,6,5,15,19
0,240,42,85,49.4,8,22,36.4,15,24,62.5,12,29,41,23,5,6,13,18
1,239,35,79,44.3,2,16,12.5,13,21,61.9,12,35,47,10,9,5,13,22
0,241,31,76,40.8,0,10,0.0,11,13,84.6,8,24,32,24,16,2,14,19
1,240,32,71,45.1,3,8,37.5,23,28,82.1,9,27,36,21,8,6,12,24
0,240,35,71,49.3,5,15,33.3,15,16,93.8,9,29,38,17,3,5,13,21
1,240,44,82,53.7,11,19,57.9,23,34,67.6,11,23,34,27,9,9,13,21
0,240,39,72,54.2,5,22,22.7,20,22,90.9,6,29,35,19,5,1,22,24
0,239,32,72,44.4,6,16,37.5,11,15,73.3,8,32,40,22,6,11,22,31
0,240,28,76,36.8,3,15,20.0,15,23,65.2,12,25,37,19,10,4,15,19
1,240,41,83,49.4,7,20,35.0,23,25,92.0,9,23,32,25,15,4,16,19
0,241,44,89,49.4,4,11,36.4,15,23,65.2,13,28,41,25,7,8,16,22
0,240,37,88,42.0,5,18,27.8,13,17,76.5,11,24,35,22,9,2,16,31
0,241,33,86,38.4,7,23,30.4,22,24,91.7,19,33,52,18,6,3,11,20
0,240,39,85,45.9,3,12,25.0,11,15,73.3,12,34,46,12,6,2,17,26
1,239,46,84,54.8,7,29,24.1,19,26,73.1,10,30,40,26,13,4,12,24
0,239,30,75,40.0,5,20,25.0,18,25,72.0,9,25,34,22,6,5,8,20
0,240,36,76,47.4,5,16,31.3,16,19,84.2,8,28,36,21,6,6,16,21
1,235,39,79,49.4,12,26,46.2,21,27,77.8,7,36,43,22,4,3,10,21
1,240,40,78,51.3,13,27,48.1,21,23,91.3,9,45,54,31,3,7,14,21
1,241,43,80,53.8,6,17,35.3,30,36,83.3,10,30,40,26,11,13,12,22
1,240,38,80,47.5,2,13,15.4,21,32,65.6,9,27,36,12,9,8,10,21
0,240,31,78,39.7,4,20,20.0,24,28,85.7,12,33,45,15,4,6,12,24
1,241,45,90,50.0,10,21,47.6,15,26,57.7,9,32,41,25,9,8,9,19
0,240,26,71,36.6,5,12,41.7,18,24,75.0,8,31,39,14,4,2,15,20
1,242,28,72,38.9,5,17,29.4,30,45,66.7,10,39,49,20,6,8,14,19
1,241,42,83,50.6,3,9,33.3,13,20,65.0,8,36,44,22,4,11,16,15
0,240,34,88,38.6,5,21,23.8,22,25,88.0,9,20,29,21,9,3,8,16
1,241,39,74,52.7,17,34,50.0,14,24,58.3,5,29,34,31,5,6,11,18
1,240,52,94,55.3,12,22,54.5,28,32,87.5,13,29,42,29,11,8,8,22
0,240,32,66,48.5,0,7,0.0,15,20,75.0,3,28,31,17,10,6,18,19
0,240,34,89,38.2,12,28,42.9,19,24,79.2,16,25,41,24,5,4,8,24
1,240,39,77,50.6,13,28,46.4,10,12,83.3,9,27,36,29,1,2,13,18
0,239,39,83,47.0,6,16,37.5,18,22,81.8,12,25,37,27,10,3,17,27
1,240,37,85,43.5,6,23,26.1,12,14,85.7,11,37,48,17,10,7,17,21
0,240,23,69,33.3,4,19,21.1,12,16,75.0,11,36,47,18,8,9,20,12
1,241,39,77,50.6,13,22,59.1,15,16,93.8,6,31,37,28,10,5,12,19
1,239,34,69,49.3,12,28,42.9,20,40,50.0,10,35,45,19,3,6,17,25
0,242,43,89,48.3,11,31,35.5,13,17,76.5,6,26,32,33,9,5,8,19
1,240,42,84,50.0,19,37,51.4,18,22,81.8,6,33,39,31,9,8,14,20
0,239,29,85,34.1,5,27,18.5,14,20,70.0,17,29,46,19,5,1,10,16
1,240,52,104,50.0,18,35,51.4,12,25,48.0,19,37,56,28,15,6,14,15
1,239,39,82,47.6,6,20,30.0,17,18,94.4,11,35,46,24,11,5,19,19
0,236,36,79,45.6,5,17,29.4,17,23,73.9,9,25,34,19,7,5,12,19
0,239,42,90,46.7,12,23,52.2,10,17,58.8,18,26,44,18,7,10,17,17
1,240,37,77,48.1,14,26,53.8,21,27,77.8,10,28,38,24,7,3,15,24
1,239,38,86,44.2,15,39,38.5,15,24,62.5,12,37,49,21,7,3,8,19
1,239,41,88,46.6,13,29,44.8,17,21,81.0,8,33,41,24,9,3,5,23
1,240,40,80,50.0,5,11,45.5,19,22,86.4,18,27,45,23,8,8,11,17
1,242,50,85,58.8,8,24,33.3,7,8,87.5,6,35,41,30,9,7,14,17
1,240,48,105,45.7,18,35,51.4,13,19,68.4,24,33,57,32,6,6,15,17
0,265,31,93,33.3,2,8,25.0,23,28,82.1,13,48,61,13,3,4,5,21
1,240,36,78,46.2,4,11,36.4,19,27,70.4,18,32,50,14,5,6,17,18
1,241,36,76,47.4,4,15,26.7,21,28,75.0,9,31,40,23,9,16,15,14
1,239,43,75,57.3,7,19,36.8,17,23,73.9,12,31,43,33,3,4,10,18
0,240,37,94,39.4,8,31,25.8,12,17,70.6,8,33,41,19,9,6,9,21
1,241,42,92,45.7,6,19,31.6,18,22,81.8,14,37,51,20,8,4,12,17
0,239,29,88,33.0,3,17,17.6,21,25,84.0,15,26,41,21,11,6,12,20
0,241,36,71,50.7,7,23,30.4,25,34,73.5,6,28,34,19,13,2,19,26
0,241,41,100,41.0,9,37,24.3,16,20,80.0,10,29,39,24,8,5,8,25
1,240,36,79,45.6,13,28,46.4,27,32,84.4,13,35,48,20,6,3,20,22
1,238,50,93,53.8,22,43,51.2,11,15,73.3,13,41,54,34,10,4,7,14
1,240,46,82,56.1,8,18,44.4,6,9,66.7,8,42,50,24,4,1,12,16
0,240,41,81,50.6,9,24,37.5,12,15,80.0,11,28,39,23,1,3,17,32
1,240,36,82,43.9,8,19,42.1,15,21,71.4,12,28,40,23,9,3,14,28
0,239,44,80,55.0,11,25,44.0,14,19,73.7,11,17,28,30,9,3,12,22
1,341,52,119,43.7,10,31,32.3,28,40,70.0,17,47,64,36,4,2,14,24
0,239,35,82,42.7,8,18,44.4,8,15,53.3,16,21,37,14,7,3,11,20
1,240,43,82,52.4,5,17,29.4,18,30,60.0,18,35,53,28,4,6,16,24
0,240,31,75,41.3,8,20,40.0,16,22,72.7,11,32,43,20,5,3,14,16
1,240,38,72,52.8,3,8,37.5,18,25,72.0,11,37,48,26,12,6,20,24
0,264,51,101,50.5,10,19,52.6,6,14,42.9,15,28,43,32,9,4,11,17
1,241,48,87,55.2,13,30,43.3,15,20,75.0,6,39,45,35,6,6,12,18
1,240,35,80,43.8,4,22,18.2,17,18,94.4,12,37,49,16,12,7,17,15
0,240,35,83,42.2,5,20,25.0,13,23,56.5,13,27,40,24,9,2,13,15
0,241,32,76,42.1,5,16,31.3,21,25,84.0,13,20,33,21,5,1,18,22
1,241,43,80,53.8,8,20,40.0,18,24,75.0,13,27,40,18,4,8,10,18
1,240,43,87,49.4,12,25,48.0,6,12,50.0,13,32,45,31,7,6,16,22
1,241,38,82,46.3,9,27,33.3,17,22,77.3,14,31,45,27,7,7,18,15
1,238,46,84,54.8,1,9,11.1,18,23,78.3,7,33,40,34,14,2,16,23
0,240,36,76,47.4,6,18,33.3,14,18,77.8,11,31,42,16,7,5,18,21
0,241,39,75,52.0,4,15,26.7,14,21,66.7,10,30,40,24,9,1,15,23
0,240,37,77,48.1,5,20,25.0,19,26,73.1,11,26,37,19,6,7,14,20
1,240,40,71,56.3,6,17,35.3,12,14,85.7,7,27,34,32,7,4,16,18
0,240,32,80,40.0,6,12,50.0,15,21,71.4,11,24,35,16,8,1,17,24
0,240,30,86,34.9,7,16,43.8,20,26,76.9,13,31,44,11,5,5,9,21
0,241,39,91,42.9,6,21,28.6,16,23,69.6,15,35,50,22,7,5,16,18
0,240,41,84,48.8,7,16,43.8,19,31,61.3,9,25,34,17,13,4,14,23
0,240,40,81,49.4,5,19,26.3,19,23,82.6,8,31,39,20,6,3,15,23
0,240,40,85,47.1,5,20,25.0,6,8,75.0,7,32,39,29,6,4,15,13
1,240,35,71,49.3,11,21,52.4,30,37,81.1,8,40,48,16,10,4,13,21
1,240,41,81,50.6,4,14,28.6,9,12,75.0,11,31,42,23,6,5,13,17
1,241,43,84,51.2,17,31,54.8,5,11,45.5,9,39,48,25,5,2,15,24
0,240,33,76,43.4,13,24,54.2,13,14,92.9,5,24,29,19,6,3,13,30
1,265,36,67,53.7,7,17,41.2,33,41,80.5,5,37,42,19,9,8,24,26
1,239,39,76,51.3,6,12,50.0,13,21,61.9,10,35,45,23,10,4,10,18
0,241,36,81,44.4,6,16,37.5,16,22,72.7,12,29,41,19,2,1,17,27
1,241,45,79,57.0,5,11,45.5,14,19,73.7,9,28,37,31,15,2,19,25
0,240,30,74,40.5,4,10,40.0,7,9,77.8,7,25,32,20,7,5,18,19
1,240,49,93,52.7,9,21,42.9,12,17,70.6,19,29,48,24,12,5,10,14
0,239,30,77,39.0,6,15,40.0,24,32,75.0,15,30,45,21,9,7,19,30
1,240,33,72,45.8,3,6,50.0,30,39,76.9,13,36,49,19,6,4,14,22
1,240,37,77,48.1,4,8,50.0,14,21,66.7,10,37,47,26,8,8,12,21
1,239,38,78,48.7,9,22,40.9,16,21,76.2,5,29,34,22,7,3,7,21
1,242,42,79,53.2,13,26,50.0,14,22,63.6,4,40,44,38,4,4,14,16
1,241,46,82,56.1,8,23,34.8,13,18,72.2,9,38,47,30,5,6,14,17
1,240,33,70,47.1,6,15,40.0,13,15,86.7,7,35,42,21,4,6,13,19
1,289,43,101,42.6,14,35,40.0,23,32,71.9,21,34,55,23,13,2,28,29
0,240,38,83,45.8,4,14,28.6,22,27,81.5,11,21,32,19,12,3,16,23
1,240,42,85,49.4,8,23,34.8,14,17,82.4,12,48,60,25,4,7,21,18
0,242,49,97,50.5,6,23,26.1,21,28,75.0,14,31,45,28,7,5,11,15
1,241,32,83,38.6,10,15,66.7,27,33,81.8,13,29,42,22,11,4,12,17
1,239,39,88,44.3,13,34,38.2,10,14,71.4,11,41,52,28,16,8,11,17
1,240,39,77,50.6,6,9,66.7,19,26,73.1,14,24,38,20,12,6,12,20
1,241,39,87,44.8,10,33,30.3,11,17,64.7,12,41,53,23,6,4,12,12
1,241,38,81,46.9,12,22,54.5,22,31,71.0,13,26,39,18,5,8,13,22
0,240,30,75,40.0,2,13,15.4,21,27,77.8,14,14,28,15,11,4,13,25
0,240,42,84,50.0,5,15,33.3,21,38,55.3,11,25,36,24,15,4,17,27
0,239,38,86,44.2,5,18,27.8,10,22,45.5,17,27,44,19,7,5,8,21
0,240,42,92,45.7,6,17,35.3,13,19,68.4,17,35,52,17,8,5,14,23
0,241,36,81,44.4,8,28,28.6,11,12,91.7,4,27,31,20,11,3,16,20
0,238,35,83,42.2,9,24,37.5,12,18,66.7,10,26,36,18,9,3,16,18
1,240,43,89,48.3,8,16,50.0,14,22,63.6,19,30,49,28,8,6,20,25
1,240,35,79,44.3,6,11,54.5,21,26,80.8,14,36,50,15,8,7,15,26
0,240,40,92,43.5,11,30,36.7,18,22,81.8,10,23,33,31,7,0,16,16
0,241,38,86,44.2,13,28,46.4,22,27,81.5,11,33,44,16,5,3,11,19
0,241,31,79,39.2,3,22,13.6,13,19,68.4,11,33,44,18,1,5,24,18
1,241,36,77,46.8,5,16,31.3,19,29,65.5,11,28,39,19,9,1,14,20
0,240,31,93,33.3,2,9,22.2,8,12,66.7,19,26,45,21,7,7,21,22
1,239,46,85,54.1,2,7,28.6,14,14,100.0,13,25,38,28,3,6,13,24
1,239,40,79,50.6,13,33,39.4,24,33,72.7,7,34,41,24,8,7,10,17
0,240,27,71,38.0,1,15,6.7,18,18,100.0,10,22,32,8,5,2,19,25
1,240,38,74,51.4,14,24,58.3,20,26,76.9,7,35,42,18,6,6,16,24
0,240,36,82,43.9,6,19,31.6,8,11,72.7,7,36,43,26,7,5,18,15
1,239,45,84,53.6,7,15,46.7,31,39,79.5,20,29,49,31,12,8,15,25
1,240,42,84,50.0,8,22,36.4,25,27,92.6,14,33,47,24,4,10,14,25
1,291,38,94,40.4,3,10,30.0,30,35,85.7,11,41,52,21,8,3,19,25
0,242,32,77,41.6,9,31,29.0,18,22,81.8,4,27,31,24,8,4,14,22
0,242,32,98,32.7,3,20,15.0,19,20,95.0,20,30,50,16,4,2,6,31
1,240,37,74,50.0,7,17,41.2,20,22,90.9,5,40,45,25,7,8,13,15
0,240,33,83,39.8,3,15,20.0,26,43,60.5,14,26,40,11,8,3,13,25
0,240,44,80,55.0,9,21,42.9,19,23,82.6,7,29,36,28,9,4,15,22
1,239,49,82,59.8,8,16,50.0,7,7,100.0,9,37,46,34,9,5,13,13
1,242,41,88,46.6,8,24,33.3,15,18,83.3,8,45,53,22,6,2,10,14
1,238,50,87,57.5,5,19,26.3,19,24,79.2,8,36,44,37,10,8,9,26
0,241,45,88,51.1,8,31,25.8,19,20,95.0,8,24,32,26,11,7,15,23
1,240,40,76,52.6,11,24,45.8,28,37,75.7,9,33,42,25,7,4,14,19
1,239,41,95,43.2,8,30,26.7,15,16,93.8,13,37,50,30,9,10,10,25
1,240,39,88,44.3,5,17,29.4,29,45,64.4,16,33,49,23,13,11,13,21
0,240,39,81,48.1,3,13,23.1,11,15,73.3,12,26,38,22,9,2,16,22
0,240,37,75,49.3,5,14,35.7,17,26,65.4,13,26,39,22,9,4,14,23
0,240,34,80,42.5,7,18,38.9,12,16,75.0,9,26,35,24,8,7,19,19
1,241,46,82,56.1,18,37,48.6,21,29,72.4,11,33,44,33,10,3,11,8
1,240,31,84,36.9,6,17,35.3,19,24,79.2,16,36,52,18,8,3,11,16
0,239,42,85,49.4,4,18,22.2,10,14,71.4,8,33,41,23,4,2,17,22
0,240,29,86,33.7,1,15,6.7,16,17,94.1,17,27,44,19,6,7,12,22
0,239,35,88,39.8,9,25,36.0,11,16,68.8,11,28,39,23,9,5,12,12
0,240,31,75,41.3,6,20,30.0,13,18,72.2,11,26,37,19,5,7,12,23
1,240,40,88,45.5,7,20,35.0,12,19,63.2,9,43,52,23,3,9,7,19
1,240,35,79,44.3,5,19,26.3,11,16,68.8,6,33,39,27,9,4,13,21
1,240,33,85,38.8,9,25,36.0,27,37,73.0,15,32,47,12,9,7,13,21
0,241,34,80,42.5,5,14,35.7,11,14,78.6,9,27,36,17,4,4,11,25
0,240,30,83,36.1,5,9,55.6,14,28,50.0,17,30,47,19,6,6,14,22
0,239,27,71,38.0,4,12,33.3,15,30,50.0,10,25,35,14,10,11,18,19
1,240,46,92,50.0,18,36,50.0,11,14,78.6,12,38,50,34,7,9,18,20
0,241,47,95,49.5,10,19,52.6,14,18,77.8,14,25,39,24,14,4,15,24
1,239,46,88,52.3,15,32,46.9,21,27,77.8,9,40,49,32,12,4,17,17
1,241,38,79,48.1,7,19,36.8,15,24,62.5,7,32,39,21,4,4,10,17
1,240,33,72,45.8,3,11,27.3,23,32,71.9,17,27,44,19,7,4,14,23
0,242,41,90,45.6,6,23,26.1,9,10,90.0,13,28,41,20,7,5,17,23
1,240,36,82,43.9,7,17,41.2,16,28,57.1,11,33,44,24,13,3,16,23
0,240,36,77,46.8,10,31,32.3,27,38,71.1,6,24,30,28,8,5,17,18
0,240,33,87,37.9,3,20,15.0,19,30,63.3,12,32,44,21,8,14,11,16
1,240,30,66,45.5,1,8,12.5,27,36,75.0,4,40,44,21,6,6,15,24
1,240,51,85,60.0,7,15,46.7,16,19,84.2,9,32,41,29,4,8,10,20
1,240,36,78,46.2,5,15,33.3,29,33,87.9,10,25,35,20,10,3,8,21
1,242,34,74,45.9,4,12,33.3,33,42,78.6,9,36,45,15,6,6,15,21
1,240,41,92,44.6,10,23,43.5,19,26,73.1,13,28,41,28,9,5,10,25
1,239,35,74,47.3,3,7,42.9,28,34,82.4,12,25,37,20,15,3,13,20
0,290,45,95,47.4,15,34,44.1,16,23,69.6,7,37,44,24,6,4,13,21
0,240,23,79,29.1,4,20,20.0,9,11,81.8,8,24,32,11,5,3,13,16
1,241,35,77,45.5,3,8,37.5,15,22,68.2,9,31,40,19,7,7,11,18
1,239,37,72,51.4,4,12,33.3,19,25,76.0,8,28,36,28,13,10,17,26
0,240,36,84,42.9,7,21,33.3,10,13,76.9,18,23,41,19,5,0,10,18
1,239,37,75,49.3,4,9,44.4,21,28,75.0,10,34,44,26,15,10,18,24
1,240,43,86,50.0,4,9,44.4,22,29,75.9,10,33,43,29,11,1,11,21
1,242,45,89,50.6,11,27,40.7,8,14,57.1,7,40,47,25,10,11,14,20
0,240,42,82,51.2,10,16,62.5,21,34,61.8,8,21,29,25,5,3,9,24
1,241,37,80,46.3,6,17,35.3,21,34,61.8,7,30,37,22,10,12,9,19
1,241,38,79,48.1,6,17,35.3,11,19,57.9,10,29,39,17,9,7,15,19
1,241,34,84,40.5,5,10,50.0,24,29,82.8,16,34,50,19,8,5,14,20
0,240,38,88,43.2,7,19,36.8,16,22,72.7,7,33,40,19,7,4,15,24
1,239,40,87,46.0,5,19,26.3,18,20,90.0,8,37,45,21,8,4,11,18
1,240,40,90,44.4,15,40,37.5,17,25,68.0,12,40,52,20,6,3,15,23
0,240,39,78,50.0,12,22,54.5,21,28,75.0,6,29,35,24,9,11,14,19
1,238,37,79,46.8,2,8,25.0,22,28,78.6,12,34,46,17,5,5,16,20
0,240,36,86,41.9,8,24,33.3,14,18,77.8,9,32,41,18,2,8,10,19
0,240,41,77,53.2,3,8,37.5,15,17,88.2,1,24,25,21,9,5,12,18
0,240,26,71,36.6,4,8,50.0,36,45,80.0,12,23,35,18,8,5,11,31
1,240,37,79,46.8,8,22,36.4,32,41,78.0,16,38,54,26,13,8,10,20
1,239,37,89,41.6,8,31,25.8,21,26,80.8,13,33,46,19,12,8,17,31
1,240,43,84,51.2,7,17,41.2,12,17,70.6,11,27,38,23,12,4,6,14
0,241,35,75,46.7,3,14,21.4,30,37,81.1,9,29,38,23,11,7,19,29
0,239,39,82,47.6,5,16,31.3,16,25,64.0,12,27,39,17,3,1,8,22
1,240,43,80,53.8,6,12,50.0,16,21,76.2,8,33,41,25,6,5,18,27
0,241,42,93,45.2,7,20,35.0,18,21,85.7,18,26,44,20,6,5,16,27
0,241,33,75,44.0,5,19,26.3,19,26,73.1,10,35,45,17,10,2,20,16
0,240,26,87,29.9,7,21,33.3,14,20,70.0,12,32,44,16,8,8,12,21
0,241,35,82,42.7,9,19,47.4,21,26,80.8,7,30,37,25,7,4,11,18
0,266,40,99,40.4,13,30,43.3,18,23,78.3,16,35,51,30,8,1,15,36
0,238,28,70,40.0,3,9,33.3,19,23,82.6,8,41,49,11,7,8,22,22
1,240,36,81,44.4,3,11,27.3,9,17,52.9,10,33,43,19,8,1,12,18
1,239,41,83,49.4,12,30,40.0,13,16,81.3,14,30,44,21,9,3,15,14
1,241,45,77,58.4,6,14,42.9,24,35,68.6,6,28,34,18,12,10,16,25
1,241,50,94,53.2,10,23,43.5,24,35,68.6,10,39,49,31,8,8,8,18
0,240,33,86,38.4,5,15,33.3,14,17,82.4,17,21,38,17,11,4,19,24
0,239,31,87,35.6,4,17,23.5,23,31,74.2,14,22,36,13,10,2,10,27
0,265,41,91,45.1,10,25,40.0,29,34,85.3,14,29,43,22,4,2,13,22
0,239,33,80,41.3,8,20,40.0,27,36,75.0,11,30,41,18,8,2,8,20
1,241,36,79,45.6,0,3,0.0,28,36,77.8,11,30,41,14,5,2,8,22
0,240,42,79,53.2,6,12,50.0,15,22,68.2,10,25,35,18,7,4,14,22
0,240,24,73,32.9,3,16,18.8,20,23,87.0,8,24,32,19,14,3,14,17
1,240,36,81,44.4,14,31,45.2,9,12,75.0,11,31,42,27,11,5,18,12
0,241,32,76,42.1,13,34,38.2,18,21,85.7,7,35,42,19,8,7,21,19
0,239,39,91,42.9,5,23,21.7,15,19,78.9,16,28,44,22,4,0,8,19
0,241,37,92,40.2,7,17,41.2,19,30,63.3,16,29,45,12,7,3,9,25
0,240,34,79,43.0,8,26,30.8,11,17,64.7,3,26,29,25,8,3,10,18
1,240,37,85,43.5,10,30,33.3,21,28,75.0,8,34,42,26,13,8,16,30
0,240,39,97,40.2,13,38,34.2,16,18,88.9,18,31,49,26,1,9,8,26
1,238,53,85,62.4,10,20,50.0,13,21,61.9,6,36,42,32,11,3,9,19
0,239,35,85,41.2,6,22,27.3,20,26,76.9,9,41,50,22,5,7,13,17
0,240,31,69,44.9,4,15,26.7,32,35,91.4,5,30,35,17,6,3,15,22
1,242,37,85,43.5,9,26,34.6,14,24,58.3,13,32,45,18,3,2,10,13
1,241,36,76,47.4,4,17,23.5,12,23,52.2,6,38,44,22,10,5,12,25
0,240,36,84,42.9,9,21,42.9,10,10,100.0,9,27,36,19,12,5,12,23
1,240,33,79,41.8,13,27,48.1,20,24,83.3,8,41,49,21,4,10,13,14
1,239,37,85,43.5,9,26,34.6,14,19,73.7,10,31,41,27,7,6,9,19
0,240,35,70,50.0,5,19,26.3,14,18,77.8,6,36,42,25,2,7,15,20
0,241,35,75,46.7,10,24,41.7,12,22,54.5,11,31,42,19,3,1,16,17
1,240,46,75,61.3,12,22,54.5,11,13,84.6,5,32,37,25,6,3,12,16
0,241,31,89,34.8,2,14,14.3,20,26,76.9,20,26,46,10,6,10,13,17
1,240,37,92,40.2,8,19,42.1,24,29,82.8,14,32,46,23,3,3,6,28
1,240,41,81,50.6,5,12,41.7,15,17,88.2,16,29,45,28,5,6,19,24
1,240,31,69,44.9,4,15,26.7,22,29,75.9,5,35,40,20,9,2,15,19
0,241,30,69,43.5,1,12,8.3,11,16,68.8,9,31,40,16,8,4,17,23
1,241,48,89,53.9,12,24,50.0,13,20,65.0,10,40,50,34,6,11,15,15
1,239,46,88,52.3,6,22,27.3,18,27,66.7,12,38,50,27,7,8,12,16
1,239,38,86,44.2,5,17,29.4,12,23,52.2,19,29,48,15,9,6,17,25
1,240,36,81,44.4,7,18,38.9,19,23,82.6,12,31,43,23,5,6,12,24
1,240,40,79,50.6,6,11,54.5,16,22,72.7,13,23,36,27,7,8,15,24
0,241,32,69,46.4,8,21,38.1,19,21,90.5,5,30,35,13,11,4,18,20
1,241,36,72,50.0,8,17,47.1,16,22,72.7,11,35,46,23,9,6,16,17
1,239,38,82,46.3,8,21,38.1,22,29,75.9,5,45,50,27,3,4,16,14
1,267,39,89,43.8,14,38,36.8,15,23,65.2,10,39,49,24,11,3,22,21
0,239,29,89,32.6,3,17,17.6,16,27,59.3,12,39,51,16,9,3,12,16
1,241,36,90,40.0,8,29,27.6,12,18,66.7,13,38,51,24,11,5,11,22
1,240,36,81,44.4,4,11,36.4,18,30,60.0,10,38,48,21,8,3,14,15
1,240,40,87,46.0,4,24,16.7,15,20,75.0,12,31,43,26,7,5,11,15
0,240,37,92,40.2,6,18,33.3,11,13,84.6,13,29,42,18,4,6,16,23
1,240,37,80,46.3,9,24,37.5,40,49,81.6,10,33,43,25,8,10,11,21
1,240,41,82,50.0,13,32,40.6,21,23,91.3,11,38,49,27,8,10,22,27
1,241,35,79,44.3,7,19,36.8,20,27,74.1,11,29,40,20,11,2,9,21
0,240,32,85,37.6,6,14,42.9,17,20,85.0,14,30,44,21,4,4,12,20
1,265,40,92,43.5,4,9,44.4,11,19,57.9,10,31,41,17,12,6,12,28
1,239,46,96,47.9,16,41,39.0,14,16,87.5,12,38,50,30,7,2,10,16
0,240,28,69,40.6,4,10,40.0,20,34,58.8,7,28,35,14,8,5,13,28
0,240,26,73,35.6,4,13,30.8,29,36,80.6,15,23,38,10,10,8,22,26
0,241,38,83,45.8,11,21,52.4,8,9,88.9,8,29,37,19,9,8,18,17
1,241,47,85,55.3,5,15,33.3,22,25,88.0,11,41,52,23,7,3,17,20
1,239,41,81,50.6,14,22,63.6,14,22,63.6,9,30,39,26,11,3,10,15
1,238,39,81,48.1,10,19,52.6,17,21,81.0,12,33,45,23,6,2,11,18
1,240,30,70,42.9,9,17,52.9,20,23,87.0,12,31,43,20,6,9,19,29
0,240,38,83,45.8,11,31,35.5,19,24,79.2,13,31,44,23,4,7,13,22
1,240,42,78,53.8,10,22,45.5,16,19,84.2,12,34,46,29,6,8,14,19
1,240,41,81,50.6,9,16,56.3,9,12,75.0,7,30,37,24,8,7,10,17
0,241,30,64,46.9,11,23,47.8,26,42,61.9,9,19,28,25,5,4,14,21
0,239,35,75,46.7,4,12,33.3,18,23,78.3,11,21,32,16,11,4,16,21
0,240,46,86,53.5,14,33,42.4,14,19,73.7,10,26,36,26,10,3,18,18
0,239,30,85,35.3,7,28,25.0,20,25,80.0,14,29,43,16,12,1,18,28
1,240,44,88,50.0,9,20,45.0,8,10,80.0,10,34,44,27,11,9,12,22
0,240,37,86,43.0,6,25,24.0,21,23,91.3,13,35,48,23,5,3,13,20
0,240,39,82,47.6,8,21,38.1,15,20,75.0,9,31,40,25,7,6,20,25
1,242,38,88,43.2,5,15,33.3,14,23,60.9,8,35,43,29,10,10,11,21
1,240,38,86,44.2,7,27,25.9,20,28,71.4,17,31,48,22,8,4,11,25
0,240,39,85,45.9,3,12,25.0,17,19,89.5,13,32,45,18,10,9,18,29
0,240,43,87,49.4,10,23,43.5,15,20,75.0,10,23,33,19,12,1,19,32
0,240,42,94,44.7,14,42,33.3,15,21,71.4,16,26,42,23,8,2,14,31
1,240,29,78,37.2,4,10,40.0,21,24,87.5,14,37,51,19,8,5,14,18
0,240,34,66,51.5,4,11,36.4,29,32,90.6,7,22,29,23,5,1,17,21
0,240,32,86,37.2,3,19,15.8,18,23,78.3,16,38,54,19,8,4,16,20
0,240,32,75,42.7,6,14,42.9,31,35,88.6,12,30,42,20,5,7,17,16
1,241,47,93,50.5,9,20,45.0,26,32,81.3,13,36,49,27,8,8,11,21
0,239,39,80,48.8,9,21,42.9,12,21,57.1,16,27,43,26,6,8,21,20
1,240,33,74,44.6,3,9,33.3,23,33,69.7,9,42,51,18,5,9,16,22
0,240,34,84,40.5,2,11,18.2,20,28,71.4,21,30,51,18,7,4,20,20
0,241,32,78,41.0,12,23,52.2,16,22,72.7,10,27,37,24,10,5,16,20
1,241,39,81,48.1,4,12,33.3,20,25,80.0,15,31,46,29,12,5,15,19
0,239,33,76,43.4,5,18,27.8,29,34,85.3,15,30,45,22,7,5,16,22
0,240,37,79,46.8,10,22,45.5,18,22,81.8,4,30,34,23,5,4,6,21
1,240,46,88,52.3,18,34,52.9,10,12,83.3,15,33,48,20,6,4,10,19
0,241,30,75,40.0,7,16,43.8,21,26,80.8,13,24,37,18,9,2,11,19
0,239,31,76,40.8,6,15,40.0,24,29,82.8,11,30,41,18,11,8,18,15
1,239,38,90,42.2,11,31,35.5,32,40,80.0,15,27,42,25,9,4,10,23
0,239,41,78,52.6,6,13,46.2,12,15,80.0,3,29,32,28,4,9,11,27
1,240,55,94,58.5,11,23,47.8,14,16,87.5,11,34,45,33,10,6,9,17
1,239,38,89,42.7,11,25,44.0,16,26,61.5,15,33,48,27,11,8,12,18
0,240,26,83,31.3,4,13,30.8,13,23,56.5,9,28,37,11,8,3,5,9
1,241,38,86,44.2,8,21,38.1,7,11,63.6,10,29,39,27,9,9,12,12
0,241,35,86,40.7,5,17,29.4,6,9,66.7,17,34,51,21,4,9,16,17
1,240,38,79,48.1,5,12,41.7,15,18,83.3,9,32,41,22,2,2,13,17
1,265,36,71,50.7,7,17,41.2,28,33,84.8,10,24,34,18,8,6,23,31
0,241,47,102,46.1,10,24,41.7,11,13,84.6,17,36,53,27,5,10,13,20
0,241,44,83,53.0,7,18,38.9,9,13,69.2,8,23,31,23,11,4,10,19
1,240,43,86,50.0,5,22,22.7,14,17,82.4,4,33,37,26,7,5,12,19
1,239,45,89,50.6,5,11,45.5,16,24,66.7,10,36,46,31,7,7,10,17
1,240,38,74,51.4,5,20,25.0,12,16,75.0,7,26,33,22,7,5,14,18
0,240,43,90,47.8,7,21,33.3,17,27,63.0,7,37,44,18,10,1,18,24
1,240,38,74,51.4,6,12,50.0,32,36,88.9,8,28,36,25,10,1,16,18
